DateTime,PCB_Name,Model,FCT_ID,QR1,QR2,QR3,QRresult,TESTresult,TestNo.,ErrorNo.,OK/NG,DateSame,LastOK,Date
2025/6/30 14:41,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,NG,C0,000F,,,,
2025/6/30 14:41,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,NG,C0,000F,,,,
2025/6/30 14:42,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,NG,A8,000F,,,,
2025/6/30 14:42,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,NG,A8,000F,,,,
2025/6/30 14:44,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 14:44,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 14:45,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 14:45,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 14:58,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 14:58,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 14:59,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 14:59,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:01,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:01,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:03,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:03,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:04,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:04,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:05,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:05,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:06,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:06,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:08,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:08,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:09,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:09,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:10,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:10,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/6/30 15:11,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:11,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:13,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:13,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:14,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:14,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:15,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:15,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:16,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:16,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:17,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:17,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:18,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:18,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:19,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:19,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:20,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:20,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:21,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:21,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:22,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:22,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:23,SNB52163A--FJ+E2301B,A84 ,FCT2,8B2800124R0,0024Z00129,E000000110,OK,NG,02,0008,,,,
2025/6/30 15:23,SNB52163A--FJ+E2301B,A84 ,FCT2,8B2800124R0,0024Z00129,E000000110,OK,NG,02,0008,,,,
2025/6/30 15:24,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:24,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:25,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:25,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:27,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:27,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:28,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:28,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:29,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:29,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:30,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:30,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:30,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:30,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:32,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:32,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:33,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:33,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:33,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:33,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00129,E000000110,OK,OK,,,,,,
2025/6/30 15:40,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000104,OK,NG,4A,1000,,,,
2025/6/30 15:40,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000104,OK,NG,4A,1000,,,,
2025/6/30 15:56,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 15:56,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000098,OK,OK,,,,,,
2025/6/30 16:03,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:03,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:05,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:05,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:06,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,NG,C0,000F,,,,
2025/6/30 16:06,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,NG,C0,000F,,,,
2025/6/30 16:07,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:07,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:08,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:08,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:09,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:09,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:10,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:10,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:12,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:12,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:13,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:13,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:14,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/6/30 16:14,SNB52163A--FJ+E2301B,A84 ,FCT2,320806749R4,0024Z00125,E000000109,OK,OK,,,,,,
2025/7/3 11:32,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/7/3 11:32,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/7/3 11:32,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/7/3 11:32,SNB52163A--FJ+E2301B,A84 ,FCT3,230704312R4,240516065,E000000001,OK,NG,C0,000F,,,,
2025/7/3 11:32,SNB52163A--FJ+E2301B,A84 ,FCT3,230704312R4,240516065,E000000001,OK,NG,C0,000F,,,,
2025/7/3 11:32,SNB52163A--FJ+E2301B,A84 ,FCT3,230704312R4,240516065,E000000001,OK,NG,C0,000F,,,,
2025/7/3 11:33,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/7/3 11:33,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/7/3 11:33,SNB52163A--FJ+E2301B,A84 ,FCT2,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/7/3 11:34,SNB52163A--FJ+E2301B,A84 ,FCT3,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/7/3 11:34,SNB52163A--FJ+E2301B,A84 ,FCT3,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/7/3 11:34,SNB52163A--FJ+E2301B,A84 ,FCT3,230704312R4,240516065,E000000001,OK,OK,,,,,,
2025/7/3 16:50,SNB52163A--FJ+E2301B,A84 ,FCT3,521700117R4,0225600750,E200000123,OK,OK,,,,,,
2025/7/3 16:50,SNB52163A--FJ+E2301B,A84 ,FCT3,521700117R4,0225600750,E200000123,OK,OK,,,,,,
2025/7/3 16:50,SNB52163A--FJ+E2301B,A84 ,FCT3,521700117R4,0225600750,E200000123,OK,OK,,,,,,
2025/7/3 16:51,SNB52163A--FJ+E2301B,A84 ,FCT2,521402933R4,0225600747,E200000124,OK,OK,,,,,,
2025/7/3 16:51,SNB52163A--FJ+E2301B,A84 ,FCT2,521402933R4,0225600747,E200000124,OK,OK,,,,,,
2025/7/3 16:51,SNB52163A--FJ+E2301B,A84 ,FCT2,521402933R4,0225600747,E200000124,OK,OK,,,,,,
2025/7/3 17:32,SNB52163A--FJ+E2301B,A84 ,FCT3,521700514R4,0225600748,E200000122,OK,OK,,,,,,
2025/7/3 17:32,SNB52163A--FJ+E2301B,A84 ,FCT3,521700514R4,0225600748,E200000122,OK,OK,,,,,,
2025/7/3 17:32,SNB52163A--FJ+E2301B,A84 ,FCT3,521700514R4,0225600748,E200000122,OK,OK,,,,,,
2025/7/3 17:32,SNB52163A--FJ+E2301B,A84 ,FCT2,521700157R4,0225600745,E200000121,OK,OK,,,,,,
2025/7/3 17:32,SNB52163A--FJ+E2301B,A84 ,FCT2,521700157R4,0225600745,E200000121,OK,OK,,,,,,
2025/7/3 17:32,SNB52163A--FJ+E2301B,A84 ,FCT2,521700157R4,0225600745,E200000121,OK,OK,,,,,,
2025/7/3 17:50,SNB52163A--FJ+E2301B,A84 ,FCT3,521700329R4,0225600749,E200000077,OK,OK,,,,,,
2025/7/3 17:50,SNB52163A--FJ+E2301B,A84 ,FCT3,521700329R4,0225600749,E200000077,OK,OK,,,,,,
2025/7/3 17:50,SNB52163A--FJ+E2301B,A84 ,FCT3,521700329R4,0225600749,E200000077,OK,OK,,,,,,
2025/7/3 17:50,SNB52163A--FJ+E2301B,A84 ,FCT2,521700499R4,0225600746,E200000076,OK,OK,,,,,,
2025/7/3 17:50,SNB52163A--FJ+E2301B,A84 ,FCT2,521700499R4,0225600746,E200000076,OK,OK,,,,,,
2025/7/3 17:50,SNB52163A--FJ+E2301B,A84 ,FCT2,521700499R4,0225600746,E200000076,OK,OK,,,,,,
2025/7/3 18:19,SNB52163A--FJ+E2301B,A84 ,FCT3,521700542R4,0225600753,E200000075,OK,OK,,,,,,
2025/7/3 18:19,SNB52163A--FJ+E2301B,A84 ,FCT3,521700542R4,0225600753,E200000075,OK,OK,,,,,,
2025/7/3 18:19,SNB52163A--FJ+E2301B,A84 ,FCT3,521700542R4,0225600753,E200000075,OK,OK,,,,,,
2025/7/3 18:19,SNB52163A--FJ+E2301B,A84 ,FCT2,521700512R4,0225600754,E200000074,OK,OK,,,,,,
2025/7/3 18:19,SNB52163A--FJ+E2301B,A84 ,FCT2,521700512R4,0225600754,E200000074,OK,OK,,,,,,
2025/7/3 18:19,SNB52163A--FJ+E2301B,A84 ,FCT2,521700512R4,0225600754,E200000074,OK,OK,,,,,,
2025/7/3 18:20,SNB52163A--FJ+E2301B,A84 ,FCT3,521700324R4,0225600755,E200000072,OK,OK,,,,,,
2025/7/3 18:20,SNB52163A--FJ+E2301B,A84 ,FCT3,521700324R4,0225600755,E200000072,OK,OK,,,,,,
2025/7/3 18:20,SNB52163A--FJ+E2301B,A84 ,FCT3,521700324R4,0225600755,E200000072,OK,OK,,,,,,
2025/7/3 18:20,SNB52163A--FJ+E2301B,A84 ,FCT2,521700520R4,0225600757,E200000073,OK,OK,,,,,,
2025/7/3 18:20,SNB52163A--FJ+E2301B,A84 ,FCT2,521700520R4,0225600757,E200000073,OK,OK,,,,,,
2025/7/3 18:20,SNB52163A--FJ+E2301B,A84 ,FCT2,521700520R4,0225600757,E200000073,OK,OK,,,,,,
2025/7/4 8:22,SNB52163A--FJ+E2301B,A84 ,FCT4,320806749R4,ERROR,E000000104,NG,,,,,,,
2025/7/4 8:22,SNB52163A--FJ+E2301B,A84 ,FCT4,320806749R4,ERROR,E000000104,NG,,,,,,,
2025/7/4 8:22,SNB52163A--FJ+E2301B,A84 ,FCT4,320806749R4,ERROR,E000000104,NG,,,,,,,
2025/7/4 8:22,SNB52163A--FJ+E2301B,A84 ,FCT4,320806749R4,ERROR,E000000104,NG,,,,,,,
2025/7/4 8:23,SNB52163A--FJ+E2301B,A84 ,FCT4,230704312R4,ERROR,E000000001,NG,,,,,,,
2025/7/4 8:23,SNB52163A--FJ+E2301B,A84 ,FCT4,230704312R4,ERROR,E000000001,NG,,,,,,,
2025/7/4 8:35,SNB52163A--FJ+E2301B,A84 ,FCT4,230704312R4,240516065,E000000001,OK,NG,B1,0051,,,,
2025/7/4 8:35,SNB52163A--FJ+E2301B,A84 ,FCT4,230704312R4,240516065,E000000001,OK,NG,B1,0051,,,,
2025/7/4 8:36,SNB52163A--FJ+E2301B,A84 ,FCT4,320806749R4,0024Z00125,E000000104,OK,OK,,,,,,
2025/7/4 8:36,SNB52163A--FJ+E2301B,A84 ,FCT4,320806749R4,0024Z00125,E000000104,OK,OK,,,,,,
2025/7/4 9:01,SNB52163A--FJ+E2301B,A84 ,FCT3,521700516R4,0225600751,E200000070,OK,NG,4A,1000,,,,
2025/7/4 9:01,SNB52163A--FJ+E2301B,A84 ,FCT3,521700516R4,0225600751,E200000070,OK,NG,4A,1000,,,,
2025/7/4 9:01,SNB52163A--FJ+E2301B,A84 ,FCT3,521700516R4,0225600751,E200000070,OK,NG,4A,1000,,,,
2025/7/4 9:01,SNB52163A--FJ+E2301B,A84 ,FCT2,521700515R4,0225600756,E200000069,OK,OK,,,,,,
2025/7/4 9:01,SNB52163A--FJ+E2301B,A84 ,FCT2,521700515R4,0225600756,E200000069,OK,OK,,,,,,
2025/7/4 9:01,SNB52163A--FJ+E2301B,A84 ,FCT2,521700515R4,0225600756,E200000069,OK,OK,,,,,,
2025/7/4 9:02,SNB52163A--FJ+E2301B,A84 ,FCT3,521700516R4,0225600751,E200000070,OK,OK,,,,,,
2025/7/4 9:02,SNB52163A--FJ+E2301B,A84 ,FCT3,521700516R4,0225600751,E200000070,OK,OK,,,,,,
2025/7/4 9:02,SNB52163A--FJ+E2301B,A84 ,FCT3,521700516R4,0225600751,E200000070,OK,OK,,,,,,
2025/7/4 9:03,SNB52163A--FJ+E2301B,A84 ,FCT2,521700148R4,0225600752,E200000071,OK,OK,,,,,,
2025/7/4 9:03,SNB52163A--FJ+E2301B,A84 ,FCT2,521700148R4,0225600752,E200000071,OK,OK,,,,,,
2025/7/4 9:03,SNB52163A--FJ+E2301B,A84 ,FCT2,521700148R4,0225600752,E200000071,OK,OK,,,,,,
2025/7/4 9:32,SNB52163A--FJ+E2301B,A84 ,FCT3,521700496R4,0225600769,E200000068,OK,OK,,,,,,
2025/7/4 9:32,SNB52163A--FJ+E2301B,A84 ,FCT3,521700496R4,0225600769,E200000068,OK,OK,,,,,,
2025/7/4 9:32,SNB52163A--FJ+E2301B,A84 ,FCT3,521700496R4,0225600769,E200000068,OK,OK,,,,,,
2025/7/4 9:33,SNB52163A--FJ+E2301B,A84 ,FCT3,521700982R4,0225600765,E200000067,OK,OK,,,,,,
2025/7/4 9:33,SNB52163A--FJ+E2301B,A84 ,FCT3,521700982R4,0225600765,E200000067,OK,OK,,,,,,
2025/7/4 9:33,SNB52163A--FJ+E2301B,A84 ,FCT3,521700982R4,0225600765,E200000067,OK,OK,,,,,,
2025/7/4 9:35,SNB52163A--FJ+E2301B,A84 ,FCT3,521700316R4,0225600758,E200000066,OK,OK,,,,,,
2025/7/4 9:35,SNB52163A--FJ+E2301B,A84 ,FCT3,521700316R4,0225600758,E200000066,OK,OK,,,,,,
2025/7/4 9:35,SNB52163A--FJ+E2301B,A84 ,FCT3,521700316R4,0225600758,E200000066,OK,OK,,,,,,
2025/7/4 9:36,SNB52163A--FJ+E2301B,A84 ,FCT2,521700544R4,0225600768,E200000065,OK,OK,,,,,,
2025/7/4 9:36,SNB52163A--FJ+E2301B,A84 ,FCT2,521700544R4,0225600768,E200000065,OK,OK,,,,,,
2025/7/4 9:36,SNB52163A--FJ+E2301B,A84 ,FCT2,521700544R4,0225600768,E200000065,OK,OK,,,,,,
2025/7/4 9:39,SNB52163A--FJ+E2301B,A84 ,FCT2,521700158R4,0225600766,E200000063,OK,OK,,,,,,
2025/7/4 9:39,SNB52163A--FJ+E2301B,A84 ,FCT2,521700158R4,0225600766,E200000063,OK,OK,,,,,,
2025/7/4 9:39,SNB52163A--FJ+E2301B,A84 ,FCT2,521700158R4,0225600766,E200000063,OK,OK,,,,,,
2025/7/4 9:40,SNB52163A--FJ+E2301B,A84 ,FCT3,521700534R4,0225600761,E200000062,OK,OK,,,,,,
2025/7/4 9:40,SNB52163A--FJ+E2301B,A84 ,FCT3,521700534R4,0225600761,E200000062,OK,OK,,,,,,
2025/7/4 9:40,SNB52163A--FJ+E2301B,A84 ,FCT3,521700534R4,0225600761,E200000062,OK,OK,,,,,,
2025/7/4 9:41,SNB52163A--FJ+E2301B,A84 ,FCT2,521700540R4,0225600759,E200000061,OK,OK,,,,,,
2025/7/4 9:41,SNB52163A--FJ+E2301B,A84 ,FCT2,521700540R4,0225600759,E200000061,OK,OK,,,,,,
2025/7/4 9:41,SNB52163A--FJ+E2301B,A84 ,FCT2,521700540R4,0225600759,E200000061,OK,OK,,,,,,
2025/7/4 9:42,SNB52163A--FJ+E2301B,A84 ,FCT2,521700556R4,0225600767,E200000838,OK,OK,,,,,,
2025/7/4 9:42,SNB52163A--FJ+E2301B,A84 ,FCT2,521700556R4,0225600767,E200000838,OK,OK,,,,,,
2025/7/4 9:42,SNB52163A--FJ+E2301B,A84 ,FCT2,521700556R4,0225600767,E200000838,OK,OK,,,,,,
2025/7/4 9:43,SNB52163A--FJ+E2301B,A84 ,FCT3,521700135R4,0225600760,E200000837,OK,OK,,,,,,
2025/7/4 9:43,SNB52163A--FJ+E2301B,A84 ,FCT3,521700135R4,0225600760,E200000837,OK,OK,,,,,,
2025/7/4 9:43,SNB52163A--FJ+E2301B,A84 ,FCT3,521700135R4,0225600760,E200000837,OK,OK,,,,,,
2025/7/4 9:44,SNB52163A--FJ+E2301B,A84 ,FCT2,521700127R4,0225600764,E200000836,OK,OK,,,,,,
2025/7/4 9:44,SNB52163A--FJ+E2301B,A84 ,FCT2,521700127R4,0225600764,E200000836,OK,OK,,,,,,
2025/7/4 9:44,SNB52163A--FJ+E2301B,A84 ,FCT2,521700127R4,0225600764,E200000836,OK,OK,,,,,,
2025/7/4 9:45,SNB52163A--FJ+E2301B,A84 ,FCT3,521700551R4,0225600763,E200000835,OK,OK,,,,,,
2025/7/4 9:45,SNB52163A--FJ+E2301B,A84 ,FCT3,521700551R4,0225600763,E200000835,OK,OK,,,,,,
2025/7/4 9:45,SNB52163A--FJ+E2301B,A84 ,FCT3,521700551R4,0225600763,E200000835,OK,OK,,,,,,
2025/7/4 9:46,SNB52163A--FJ+E2301B,A84 ,FCT2,521700171R4,0225600771,E200000834,OK,OK,,,,,,
2025/7/4 9:46,SNB52163A--FJ+E2301B,A84 ,FCT2,521700171R4,0225600771,E200000834,OK,OK,,,,,,
2025/7/4 9:46,SNB52163A--FJ+E2301B,A84 ,FCT2,521700171R4,0225600771,E200000834,OK,OK,,,,,,
2025/7/4 9:47,SNB52163A--FJ+E2301B,A84 ,FCT3,521700182R4,0225600774,E200000833,OK,NG,4A,1000,,,,
2025/7/4 9:47,SNB52163A--FJ+E2301B,A84 ,FCT3,521700182R4,0225600774,E200000833,OK,NG,4A,1000,,,,
2025/7/4 9:47,SNB52163A--FJ+E2301B,A84 ,FCT3,521700182R4,0225600774,E200000833,OK,NG,4A,1000,,,,
2025/7/4 9:48,SNB52163A--FJ+E2301B,A84 ,FCT3,521700182R4,0225600774,E200000833,OK,OK,,,,,,
2025/7/4 9:48,SNB52163A--FJ+E2301B,A84 ,FCT3,521700182R4,0225600774,E200000833,OK,OK,,,,,,
2025/7/4 9:48,SNB52163A--FJ+E2301B,A84 ,FCT3,521700182R4,0225600774,E200000833,OK,OK,,,,,,
2025/7/4 9:49,SNB52163A--FJ+E2301B,A84 ,FCT2,521700524R4,0225600762,E200000832,OK,OK,,,,,,
2025/7/4 9:49,SNB52163A--FJ+E2301B,A84 ,FCT2,521700524R4,0225600762,E200000832,OK,OK,,,,,,
2025/7/4 9:49,SNB52163A--FJ+E2301B,A84 ,FCT2,521700524R4,0225600762,E200000832,OK,OK,,,,,,
2025/7/4 9:50,SNB52163A--FJ+E2301B,A84 ,FCT3,521700126R4,0225600772,E200000831,OK,OK,,,,,,
2025/7/4 9:50,SNB52163A--FJ+E2301B,A84 ,FCT3,521700126R4,0225600772,E200000831,OK,OK,,,,,,
2025/7/4 9:50,SNB52163A--FJ+E2301B,A84 ,FCT3,521700126R4,0225600772,E200000831,OK,OK,,,,,,
2025/7/4 9:50,SNB52163A--FJ+E2301B,A84 ,FCT2,521700523R4,0225600773,E200000830,OK,OK,,,,,,
2025/7/4 9:50,SNB52163A--FJ+E2301B,A84 ,FCT2,521700523R4,0225600773,E200000830,OK,OK,,,,,,
2025/7/4 9:50,SNB52163A--FJ+E2301B,A84 ,FCT2,521700523R4,0225600773,E200000830,OK,OK,,,,,,
